# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	1301823	1302314	+	LKFOJG_01151	-	-	-	-	-	-
contig_1	cds	1302483	1303865	+	LKFOJG_01152	543.0	6.9e-190	0.954	0.869	0.645	UniRef:UniRef50_S4XC71
contig_1	cds	1303997	1305004	+	LKFOJG_01153	340.0	4.9e-115	0.916	0.959	0.599	UniRef:UniRef50_I0R0S6
contig_1	cds	1305051	1305509	+	LKFOJG_01154	211.0	5.4e-69	0.987	0.820	0.667	UniRef:UniRef50_Q6A976
contig_1	cds	1305673	1306977	+	LKFOJG_01155	474.0	8.3e-164	0.961	0.903	0.568	UniRef:UniRef50_S2WGZ6
contig_1	cds	1306970	1307914	+	LKFOJG_01156	403.0	4.0e-139	0.965	0.806	0.673	UniRef:UniRef50_A0A1R4K744
contig_1	cds	1307964	1308572	+	LKFOJG_01157	412.0	2.5e-147	1.0	0.985	0.975	UniRef:UniRef50_A0A1H9Q6B8
contig_1	cds	1308683	1308817	+	LKFOJG_01158	-	-	-	-	-	-
contig_1	cds	1308946	1310451	-	LKFOJG_01159	978.0	0.0	1.0	1.0	0.984	UniRef:UniRef50_D7GD06
contig_1	cds	1310683	1312449	+	LKFOJG_01160	679.0	8.2e-240	0.964	0.904	0.598	UniRef:UniRef50_A0A919VNA3
contig_1	cds	1312564	1312926	-	LKFOJG_01161	126.0	7.5e-37	0.992	0.937	0.555	UniRef:UniRef50_D7GD08
contig_1	cds	1312987	1313676	-	LKFOJG_01162	297.0	4.6e-101	0.961	0.952	0.627	UniRef:UniRef50_A0A1V3XIX9
contig_1	cds	1313860	1314603	+	LKFOJG_01163	315.0	3.9e-107	0.976	0.852	0.643	UniRef:UniRef50_Q6A969
contig_1	cds	1314767	1316155	+	LKFOJG_01164	744.0	2.1e-269	1.069	1.004	0.812	UniRef:UniRef50_A0A2N3FMB7
contig_1	cds	1316112	1317242	+	LKFOJG_01165	465.0	5.8e-162	0.995	0.901	0.663	UniRef:UniRef50_D7GD12
contig_1	cds	1317295	1317720	-	LKFOJG_01166	169.0	3.8e-53	1.0	0.910	0.589	UniRef:UniRef50_D7GD13
contig_1	cds	1317717	1318058	-	LKFOJG_01167	127.0	2.4e-37	1.009	0.857	0.579	UniRef:UniRef50_R2RP96
contig_1	cds	1318385	1318669	+	LKFOJG_01168	127.0	6.0e-38	0.936	0.880	0.716	UniRef:UniRef50_H9L478
contig_1	cds	1318684	1319493	+	LKFOJG_01169	291.0	1.6e-97	0.840	0.866	0.646	UniRef:UniRef50_A0A2S6HS62
contig_1	cds	1319508	1321169	+	LKFOJG_01170	696.0	1.2e-247	1.002	0.955	0.612	UniRef:UniRef50_P45514
contig_1	cds	1321180	1321863	+	LKFOJG_01171	323.0	3.8e-111	1.009	0.991	0.751	UniRef:UniRef50_D7GD18
contig_1	cds	1321872	1322405	+	LKFOJG_01172	200.0	4.1e-64	1.056	1.0	0.561	UniRef:UniRef50_A0A8H2M785
contig_1	cds	1322441	1324255	+	LKFOJG_01173	649.0	7.1e-226	1.008	0.809	0.591	UniRef:UniRef50_Q59474
contig_1	cds	1324252	1324596	+	LKFOJG_01174	-	-	-	-	-	-
contig_1	cds	1324613	1325224	+	LKFOJG_01175	-	-	-	-	-	-
contig_1	cds	1325269	1325547	+	LKFOJG_01176	113.0	2.4e-32	0.957	0.880	0.682	UniRef:UniRef50_H9L478
contig_1	cds	1325694	1326551	+	LKFOJG_01177	391.0	5.6e-136	0.933	0.847	0.759	UniRef:UniRef50_D7GD24
contig_1	cds	1326548	1327432	+	LKFOJG_01178	254.0	4.1e-82	1.014	1.010	0.510	UniRef:UniRef50_D7GD25
contig_1	cds	1327434	1327706	+	LKFOJG_01179	79.3	6.7e-19	0.989	0.817	0.506	UniRef:UniRef50_A0A1R0YC11
contig_1	cds	1327709	1328794	+	LKFOJG_01180	-	-	-	-	-	-
contig_1	cds	1328791	1330200	+	LKFOJG_01181	483.0	1.3e-166	0.987	0.963	0.544	UniRef:UniRef50_G4CUZ3
contig_1	cds	1330414	1331088	-	LKFOJG_01182	420.0	7.7e-150	1.0	1.0	0.951	UniRef:UniRef50_D7GD29
contig_1	cds	1331341	1331853	-	LKFOJG_01183	343.0	3.9e-121	1.0	1.0	0.994	UniRef:UniRef50_D7GD30
contig_1	cds	1331819	1332826	-	LKFOJG_01184	240.0	2.5e-75	0.824	0.812	0.522	UniRef:UniRef50_V6L438
contig_1	cds	1332828	1333616	-	LKFOJG_01185	269.0	1.4e-88	0.977	0.914	0.563	UniRef:UniRef50_A0A1R4K7F9
contig_1	cds	1333711	1334658	-	LKFOJG_01186	296.0	1.5e-97	0.968	0.879	0.508	UniRef:UniRef50_F5XME6
contig_1	cds	1334891	1336279	+	LKFOJG_01187	713.0	9.6e-257	0.991	0.861	0.727	UniRef:UniRef50_Q9L2H9
contig_1	cds	1336404	1337324	-	LKFOJG_01188	351.0	9.3e-120	0.922	0.884	0.688	UniRef:UniRef50_D6ZJD9
contig_1	cds	1337321	1339003	-	LKFOJG_01189	556.0	6.5e-192	1.034	0.952	0.549	UniRef:UniRef50_A0A1R1HZR4
contig_1	cds	1339000	1339980	-	LKFOJG_01190	342.0	9.6e-116	0.939	0.919	0.572	UniRef:UniRef50_F4CMU6
contig_1	cds	1340047	1340799	+	LKFOJG_01191	278.0	2.0e-92	0.924	0.862	0.610	UniRef:UniRef50_A0A375I2L7
contig_1	cds	1341047	1341802	+	LKFOJG_01192	308.0	1.3e-104	0.964	0.917	0.620	UniRef:UniRef50_A0A7X7Q713
contig_1	cds	1341799	1343883	+	LKFOJG_01193	901.0	0.0	0.921	0.884	0.682	UniRef:UniRef50_A0A2A3ADJ2
contig_1	cds	1343880	1344638	+	LKFOJG_01194	322.0	1.1e-109	0.980	0.885	0.619	UniRef:UniRef50_C3PJY7
contig_1	cds	1344715	1345902	+	LKFOJG_01195	415.0	1.7e-141	1.101	0.978	0.526	UniRef:UniRef50_P9WNS7
contig_1	cds	1345953	1347098	+	LKFOJG_01196	396.0	1.0e-134	0.976	0.871	0.573	UniRef:UniRef50_R4YVJ3
contig_1	cds	1347115	1347873	-	LKFOJG_01197	254.0	3.4e-83	0.996	0.947	0.542	UniRef:UniRef50_A0A9X5LU76
contig_1	cds	1347881	1348522	-	LKFOJG_01198	250.0	9.5e-83	0.962	0.876	0.571	UniRef:UniRef50_D7GD45
contig_1	cds	1348931	1350361	+	LKFOJG_01199	497.0	7.7e-171	1.111	0.933	0.526	UniRef:UniRef50_A0A087EEE8
contig_1	cds	1350382	1351224	-	LKFOJG_01200	272.0	2.2e-89	0.936	0.910	0.557	UniRef:UniRef50_A0A1H9R5U5
contig_1	cds	1351232	1352158	-	LKFOJG_01201	-	-	-	-	-	-
contig_1	cds	1352403	1353455	+	LKFOJG_01202	503.0	2.8e-178	0.937	0.911	0.790	UniRef:UniRef50_F5XM90
contig_1	cds	1353452	1354516	+	LKFOJG_01203	457.0	2.1e-159	0.938	0.836	0.672	UniRef:UniRef50_F9NTN8
contig_1	cds	1354516	1355490	+	LKFOJG_01204	306.0	1.2e-101	0.969	0.963	0.516	UniRef:UniRef50_A0A1R1IJA7
contig_1	cds	1355490	1356455	+	LKFOJG_01205	347.0	9.8e-118	0.991	0.944	0.585	UniRef:UniRef50_S2W512
contig_1	cds	1356452	1357204	+	LKFOJG_01206	299.0	1.3e-100	1.0	0.862	0.664	UniRef:UniRef50_A0A1H9R691
contig_1	cds	1357253	1359232	-	LKFOJG_01207	661.0	1.7e-230	0.992	0.936	0.521	UniRef:UniRef50_D7GD54
contig_1	cds	1359383	1359877	+	LKFOJG_01208	-	-	-	-	-	-
contig_1	cds	1360061	1361320	-	LKFOJG_01209	426.0	1.4e-145	1.043	0.969	0.517	UniRef:UniRef50_A0A0M2HP19
contig_1	cds	1361372	1361623	-	LKFOJG_01210	91.3	7.7e-24	0.964	0.808	0.575	UniRef:UniRef50_Q83N02
contig_1	cds	1361685	1362689	-	LKFOJG_01211	319.0	6.6e-106	0.979	0.867	0.514	UniRef:UniRef50_Q54206
contig_1	cds	1362693	1363649	-	LKFOJG_01212	292.0	6.8e-96	1.0	0.898	0.547	UniRef:UniRef50_A0A839QQ99
contig_1	cds	1363806	1365020	-	LKFOJG_01213	465.0	2.4e-161	0.980	0.910	0.614	UniRef:UniRef50_U1F348
contig_1	cds	1365106	1366302	-	LKFOJG_01214	398.0	2.3e-134	0.997	0.817	0.514	UniRef:UniRef50_P72173
contig_1	cds	1366556	1369303	+	LKFOJG_01215	1304.0	0.0	1.013	0.951	0.680	UniRef:UniRef50_K9AU91
contig_1	cds	1369266	1369400	+	LKFOJG_01216	-	-	-	-	-	-
contig_1	cds	1369405	1369830	+	LKFOJG_01217	171.0	1.0e-53	0.929	0.829	0.626	UniRef:UniRef50_A0A4R7JB29
contig_1	cds	1369865	1371658	-	LKFOJG_01218	621.0	7.9e-217	1.025	0.981	0.544	UniRef:UniRef50_A0A0F6QZ47
contig_1	cds	1371908	1372360	+	LKFOJG_01219	-	-	-	-	-	-
contig_1	cds	1372633	1374024	+	LKFOJG_01220	443.0	2.6e-151	0.946	0.938	0.550	UniRef:UniRef50_A0A3S5EV41
contig_1	cds	1374021	1374881	+	LKFOJG_01221	309.0	2.7e-103	0.990	0.840	0.537	UniRef:UniRef50_A0A410W791
contig_1	cds	1375060	1376397	-	LKFOJG_01222	485.0	3.7e-168	0.971	0.933	0.579	UniRef:UniRef50_A0A6N2TWS4
contig_1	cds	1376515	1377507	+	LKFOJG_01223	664.0	1.0e-242	0.997	0.959	0.997	UniRef:UniRef50_A0A509MF97
contig_1	tRNA	1377582	1377655	-	LKFOJG_01224	80.7	-	-	-	-	-
contig_1	cds	1377696	1378157	-	LKFOJG_01225	-	-	-	-	-	-
contig_1	cds	1378252	1379361	+	LKFOJG_01226	459.0	1.6e-160	1.0	0.976	0.648	UniRef:UniRef50_C3PES4
contig_1	cds	1379513	1380199	+	LKFOJG_01227	261.0	8.7e-87	1.0	0.942	0.623	UniRef:UniRef50_A0A2U1T4B4
contig_1	cds	1380238	1381155	+	LKFOJG_01228	580.0	2.2e-210	1.0	1.0	1.0	UniRef:UniRef50_A0A1M6G9J5
contig_1	cds	1381222	1382541	+	LKFOJG_01229	255.0	3.6e-78	1.030	0.942	0.584	UniRef:UniRef50_D7GD75
contig_1	cds	1382725	1384677	+	LKFOJG_01230	1188.0	0.0	0.965	0.951	1.0	UniRef:UniRef50_A0A1H9R7Y7
contig_1	cds	1384828	1385310	+	LKFOJG_01231	181.0	9.3e-57	0.988	0.832	0.620	UniRef:UniRef50_Q9L1S9
contig_1	cds	1385400	1386041	+	LKFOJG_01232	189.0	6.2e-59	0.897	0.853	0.555	UniRef:UniRef50_A0A1H9R7L4
contig_1	cds	1386747	1387313	+	LKFOJG_01234	378.0	2.0e-134	1.0	1.0	0.995	UniRef:UniRef50_D7GD79
contig_1	cds	1387449	1388189	+	LKFOJG_01235	491.0	5.9e-177	1.0	0.988	1.0	UniRef:UniRef50_A0A7L5Z4E6
contig_1	cds	1388271	1389080	+	LKFOJG_01236	535.0	9.1e-194	1.0	1.0	1.0	UniRef:UniRef50_D7GD81
contig_1	cds	1389236	1389832	+	LKFOJG_01237	190.0	1.7e-59	1.020	0.910	0.550	UniRef:UniRef50_A0A553K3Y6
contig_1	cds	1390077	1392860	+	LKFOJG_01238	1070.0	0.0	1.008	0.875	0.612	UniRef:UniRef50_B1VUY4
contig_1	cds	1392967	1393509	-	LKFOJG_01239	366.0	5.9e-130	1.0	1.0	1.0	UniRef:UniRef50_A0A2C7ZV50
contig_1	cds	1393590	1394099	+	LKFOJG_01240	-	-	-	-	-	-
contig_1	cds	1394101	1394304	+	LKFOJG_01241	-	-	-	-	-	-
contig_1	cds	1394226	1394387	-	LKFOJG_01242	-	-	-	-	-	-
contig_1	cds	1394363	1394839	-	LKFOJG_01243	-	-	-	-	-	-
contig_1	cds	1394971	1395852	+	LKFOJG_01244	578.0	3.5e-210	1.0	1.0	0.997	UniRef:UniRef50_S2W0M7
contig_1	cds	1395821	1396993	+	LKFOJG_01245	404.0	1.6e-137	0.910	0.841	0.577	UniRef:UniRef50_A0A2N9JDQ9
contig_1	cds	1397131	1398636	-	LKFOJG_01246	456.0	9.9e-156	0.816	0.878	0.572	UniRef:UniRef50_K0YFQ0
contig_1	cds	1398912	1399667	+	LKFOJG_01247	-	-	-	-	-	-
contig_1	cds	1399854	1400138	-	LKFOJG_01248	-	-	-	-	-	-
contig_1	cds	1400195	1401067	-	LKFOJG_01249	350.0	3.3e-119	0.962	0.813	0.652	UniRef:UniRef50_A0A383S377
contig_1	cds	1401233	1401439	-	LKFOJG_01250	81.6	1.4e-20	1.044	0.959	0.549	UniRef:UniRef50_A0A4R8C3T9
contig_1	cds	1401779	1405150	+	LKFOJG_01251	2182.0	0.0	1.0	1.0	0.998	UniRef:UniRef50_D7GD95
contig_1	cds	1405147	1408503	+	LKFOJG_01252	2162.0	0.0	1.0	1.0	0.998	UniRef:UniRef50_D7GD96
contig_1	cds	1408513	1409403	+	LKFOJG_01253	351.0	6.1e-120	0.983	0.915	0.577	UniRef:UniRef50_A0A375HZT3
contig_1	cds	1409455	1411308	-	LKFOJG_01254	570.0	1.9e-196	1.002	0.979	0.549	UniRef:UniRef50_D7GD98
contig_1	cds	1411295	1414657	-	LKFOJG_01255	1064.0	0.0	1.012	0.996	0.556	UniRef:UniRef50_D7GD99
contig_1	cds	1414654	1418028	-	LKFOJG_01256	2264.0	0.0	1.0	1.0	0.999	UniRef:UniRef50_D7GDA0
contig_1	cds	1418131	1420287	+	LKFOJG_01257	821.0	4.8e-292	0.958	0.950	0.622	UniRef:UniRef50_D7GDA2
contig_1	cds	1420344	1421471	-	LKFOJG_01258	729.0	5.1e-267	1.0	1.0	1.0	UniRef:UniRef50_D7GDA3
contig_1	cds	1421628	1421789	-	LKFOJG_01259	77.4	2.1e-19	1.0	0.981	0.679	UniRef:UniRef50_A0A6G7Y9J6
contig_1	cds	1422226	1422873	+	LKFOJG_01260	202.0	4.3e-64	0.833	0.852	0.592	UniRef:UniRef50_A0A1G7WES1
contig_1	cds	1422905	1424308	-	LKFOJG_01261	902.0	0.0	1.0	0.973	0.998	UniRef:UniRef50_D7GDA6
contig_1	cds	1424549	1425592	+	LKFOJG_01262	344.0	1.2e-115	1.0	0.943	0.510	UniRef:UniRef50_A0A8B3FTW2
contig_1	cds	1425711	1426310	+	LKFOJG_01263	385.0	8.2e-137	1.045	1.0	0.957	UniRef:UniRef50_D7GDA9
contig_1	cds	1426307	1429246	+	LKFOJG_01264	927.0	0.0	1.009	0.980	0.504	UniRef:UniRef50_A0A383S346
contig_1	cds	1429330	1430694	-	LKFOJG_01265	887.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_D7GDB1
contig_1	cds	1430691	1431965	-	LKFOJG_01266	460.0	7.7e-159	0.988	0.931	0.542	UniRef:UniRef50_S2VYP1
contig_1	cds	1432110	1433324	+	LKFOJG_01267	357.0	1.3e-118	0.903	0.833	0.512	UniRef:UniRef50_A0A2Y8ZN10
contig_1	cds	1433491	1433781	+	LKFOJG_01268	-	-	-	-	-	-
contig_1	cds	1433944	1435089	+	LKFOJG_01269	387.0	3.0e-132	0.816	0.871	0.611	UniRef:UniRef50_A0A3S4YM70
contig_1	tRNA	1435175	1435248	-	LKFOJG_01270	73.8	-	-	-	-	-
contig_1	cds	1435457	1436980	+	LKFOJG_01271	480.0	3.0e-164	0.911	0.873	0.524	UniRef:UniRef50_S2WYD3
contig_1	cds	1437002	1437955	+	LKFOJG_01272	295.0	2.9e-97	0.975	0.898	0.505	UniRef:UniRef50_A0A239WR68
contig_1	cds	1437952	1438767	+	LKFOJG_01273	511.0	3.0e-184	1.0	1.0	0.996	UniRef:UniRef50_D7GDB8
contig_1	cds	1438769	1439626	+	LKFOJG_01274	314.0	3.4e-105	0.954	0.819	0.607	UniRef:UniRef50_A0A448NXR3
contig_1	cds	1439619	1440446	+	LKFOJG_01275	377.0	6.2e-131	0.953	0.882	0.760	UniRef:UniRef50_A0A375HXK5
contig_1	cds	1440480	1441700	+	LKFOJG_01276	447.0	8.9e-154	0.975	0.874	0.591	UniRef:UniRef50_A0A1Q8JIM5
contig_1	cds	1441690	1442346	-	LKFOJG_01277	-	-	-	-	-	-
contig_1	cds	1442300	1442848	-	LKFOJG_01278	-	-	-	-	-	-
contig_1	cds	1442858	1443805	-	LKFOJG_01279	285.0	1.5e-92	1.060	0.852	0.509	UniRef:UniRef50_H0QKR1
contig_1	cds	1443962	1444597	+	LKFOJG_01280	179.0	3.4e-55	0.934	0.980	0.558	UniRef:UniRef50_N0E3Q5
contig_1	cds	1444594	1445406	+	LKFOJG_01281	-	-	-	-	-	-
contig_1	cds	1445403	1447136	+	LKFOJG_01282	664.0	2.8e-234	1.0	0.941	0.979	UniRef:UniRef50_D7GDC8
contig_1	cds	1447190	1448005	-	LKFOJG_01283	267.0	2.5e-87	0.959	0.823	0.562	UniRef:UniRef50_Q8NS80
contig_1	cds	1448059	1449129	-	LKFOJG_01284	341.0	1.5e-113	1.022	0.888	0.544	UniRef:UniRef50_A0A1D8G672
contig_1	cds	1449126	1450478	-	LKFOJG_01285	548.0	1.4e-192	0.962	0.904	0.674	UniRef:UniRef50_A0A1H9QZE5
contig_1	cds	1450626	1451378	+	LKFOJG_01286	514.0	5.1e-186	1.0	1.0	0.988	UniRef:UniRef50_D7GDD2
contig_1	cds	1451519	1452106	+	LKFOJG_01287	228.0	3.2e-74	0.964	0.839	0.628	UniRef:UniRef50_A0A0G3H3X3
contig_1	cds	1452099	1452410	+	LKFOJG_01288	209.0	3.0e-70	1.0	0.912	1.0	UniRef:UniRef50_D7GDD4
contig_1	cds	1452912	1454420	+	LKFOJG_01289	535.0	2.2e-185	0.992	0.891	0.566	UniRef:UniRef50_U1GIH1
contig_1	cds	1454525	1454773	-	LKFOJG_01290	116.0	7.6e-34	0.951	0.848	0.603	UniRef:UniRef50_D7GDD7
contig_1	cds	1455018	1458803	-	LKFOJG_01291	1458.0	0.0	0.925	0.844	0.629	UniRef:UniRef50_A0R2B1
contig_1	cds	1458873	1460279	-	LKFOJG_01292	900.0	0.0	1.0	1.0	0.996	UniRef:UniRef50_A0A2C7ZWE8
contig_1	cds	1460272	1461567	-	LKFOJG_01293	-	-	-	-	-	-
contig_1	cds	1461708	1463126	-	LKFOJG_01294	618.0	2.0e-219	0.945	0.881	0.664	UniRef:UniRef50_A0A1H9QZF3
contig_1	cds	1463320	1464087	+	LKFOJG_01295	467.0	6.2e-167	1.0	0.895	0.988	UniRef:UniRef50_A0A2C7YQQ1
contig_1	tRNA	1464257	1464328	-	LKFOJG_01296	72.7	-	-	-	-	-
contig_1	cds	1464467	1465861	+	LKFOJG_01297	440.0	3.5e-149	1.071	0.938	0.521	UniRef:UniRef50_P9WIU7
contig_1	cds	1465872	1467197	+	LKFOJG_01298	480.0	1.1e-165	0.991	0.871	0.606	UniRef:UniRef50_P46806
contig_1	cds	1467206	1467829	+	LKFOJG_01299	224.0	9.7e-73	0.928	0.923	0.536	UniRef:UniRef50_A0A4U1AGU8
contig_1	cds	1468223	1470178	+	LKFOJG_01300	683.0	9.6e-240	1.086	1.063	0.603	UniRef:UniRef50_E2SCP3
contig_1	cds	1470315	1470539	+	LKFOJG_01301	101.0	2.0e-28	0.905	0.918	0.657	UniRef:UniRef50_A0A239VDH6
contig_1	cds	1470647	1471726	+	LKFOJG_01302	401.0	3.4e-137	0.967	0.834	0.628	UniRef:UniRef50_Q4JUI9
contig_1	cds	1471723	1472601	+	LKFOJG_01303	357.0	2.7e-122	0.986	0.938	0.618	UniRef:UniRef50_D7GDE9
contig_1	cds	1472598	1473476	+	LKFOJG_01304	-	-	-	-	-	-
contig_1	cds	1473485	1474621	+	LKFOJG_01305	-	-	-	-	-	-
contig_1	cds	1474735	1475136	+	LKFOJG_01306	-	-	-	-	-	-
contig_1	cds	1475133	1475357	+	LKFOJG_01307	-	-	-	-	-	-
contig_1	cds	1475350	1476231	+	LKFOJG_01308	412.0	1.9e-144	0.952	0.933	0.720	UniRef:UniRef50_D7GDF5
contig_1	cds	1476277	1476495	+	LKFOJG_01309	94.4	1.7e-25	0.986	0.910	0.676	UniRef:UniRef50_D7GDF6
contig_1	cds	1476506	1477060	+	LKFOJG_01310	-	-	-	-	-	-
contig_1	cds	1477057	1477836	+	LKFOJG_01311	492.0	3.5e-177	1.0	1.0	0.996	UniRef:UniRef50_D7GDF8
contig_1	cds	1477911	1479548	+	LKFOJG_01312	692.0	8.4e-247	0.956	0.958	0.676	UniRef:UniRef50_A0A0U5EVD8
contig_1	cds	1479551	1480486	+	LKFOJG_01313	307.0	2.6e-102	1.048	1.003	0.534	UniRef:UniRef50_Q6A8C6
contig_1	cds	1480487	1481938	+	LKFOJG_01314	640.0	1.8e-228	0.979	0.985	0.702	UniRef:UniRef50_P29707
contig_1	cds	1481938	1482405	+	LKFOJG_01315	291.0	4.9e-101	1.0	1.0	1.0	UniRef:UniRef50_D7GDG2
contig_1	cds	1482447	1482905	+	LKFOJG_01316	-	-	-	-	-	-
contig_1	cds	1482929	1483993	+	LKFOJG_01317	380.0	1.5e-128	1.020	0.815	0.551	UniRef:UniRef50_A0A1B7LX57
contig_1	cds	1484168	1484776	-	LKFOJG_01318	301.0	2.6e-103	0.990	0.939	0.725	UniRef:UniRef50_D7GDG5
contig_1	cds	1484855	1485685	-	LKFOJG_01319	563.0	1.7e-204	1.0	1.0	0.989	UniRef:UniRef50_D7GDG6
contig_1	cds	1485682	1485960	-	LKFOJG_01320	-	-	-	-	-	-
contig_1	cds	1486117	1486764	+	LKFOJG_01321	260.0	5.8e-87	0.972	1.030	0.636	UniRef:UniRef50_A0A1H6RQN4
contig_1	cds	1486805	1488598	-	LKFOJG_01322	423.0	1.6e-139	1.0	1.0	0.993	UniRef:UniRef50_D7GDG9
contig_1	cds	1488757	1489332	-	LKFOJG_01323	271.0	7.2e-92	0.995	0.964	0.663	UniRef:UniRef50_D7GDH0
contig_1	cds	1489488	1489934	-	LKFOJG_01324	273.0	6.2e-94	1.0	0.993	0.838	UniRef:UniRef50_A0A383S3V2
contig_1	cds	1490166	1491158	-	LKFOJG_01325	594.0	3.4e-215	1.0	1.0	0.997	UniRef:UniRef50_A0A383S309
contig_1	cds	1491291	1492922	+	LKFOJG_01326	690.0	4.9e-244	0.998	0.813	0.640	UniRef:UniRef50_A0A078LPX9
contig_1	cds	1493037	1493822	-	LKFOJG_01327	250.0	1.9e-81	0.996	0.956	0.504	UniRef:UniRef50_F5XKB5
contig_1	cds	1493858	1495762	-	LKFOJG_01328	1094.0	0.0	0.995	0.978	0.794	UniRef:UniRef50_S2W0X4
contig_1	cds	1495755	1497092	-	LKFOJG_01329	434.0	5.6e-148	0.991	0.969	0.515	UniRef:UniRef50_D7GDH6
contig_1	cds	1497108	1498925	-	LKFOJG_01330	789.0	5.5e-283	0.934	0.919	0.655	UniRef:UniRef50_A0A255EHF7
contig_1	cds	1498993	1501107	-	LKFOJG_01331	1015.0	0.0	0.925	0.836	0.740	UniRef:UniRef50_D7GDH8
contig_1	cds	1501233	1503824	+	LKFOJG_01332	1147.0	0.0	0.984	0.963	0.668	UniRef:UniRef50_K7S513
contig_1	cds	1503988	1504860	-	LKFOJG_01333	545.0	4.6e-197	1.0	0.976	0.997	UniRef:UniRef50_D7GDI0
contig_1	cds	1504842	1505429	-	LKFOJG_01334	-	-	-	-	-	-
contig_1	cds	1505647	1507839	-	LKFOJG_01335	863.0	1.6e-307	0.971	0.897	0.598	UniRef:UniRef50_D7GDI2
contig_1	cds	1508096	1509169	+	LKFOJG_01336	420.0	2.1e-144	0.978	0.827	0.622	UniRef:UniRef50_D7GDI3
contig_1	cds	1509215	1510201	+	LKFOJG_01337	616.0	8.6e-224	1.0	1.0	0.997	UniRef:UniRef50_D7GDI4
contig_1	cds	1510270	1510473	+	LKFOJG_01338	-	-	-	-	-	-
contig_1	cds	1510494	1511120	-	LKFOJG_01339	214.0	3.3e-68	0.990	0.827	0.505	UniRef:UniRef50_Q6A8P7
contig_1	cds	1511341	1511643	+	LKFOJG_01340	119.0	1.4e-34	1.0	0.943	0.660	UniRef:UniRef50_D7GDI7
contig_1	cds	1511651	1513183	+	LKFOJG_01341	610.0	9.7e-214	0.975	0.802	0.658	UniRef:UniRef50_Q8NR17
contig_1	cds	1513180	1514691	+	LKFOJG_01342	608.0	2.0e-214	0.964	0.880	0.649	UniRef:UniRef50_Q8NR05
contig_1	cds	1515255	1517384	+	LKFOJG_01343	1349.0	0.0	0.999	0.827	0.982	UniRef:UniRef50_D7GDJ0
contig_1	cds	1517381	1518400	+	LKFOJG_01344	-	-	-	-	-	-
contig_1	cds	1518366	1518698	+	LKFOJG_01345	-	-	-	-	-	-
contig_1	cds	1518728	1519861	-	LKFOJG_01346	422.0	2.4e-145	0.958	0.883	0.632	UniRef:UniRef50_A0A4R6UZF5
contig_1	cds	1520334	1520756	+	LKFOJG_01347	271.0	9.4e-94	1.0	1.0	1.0	UniRef:UniRef50_D7GDJ4
contig_1	cds	1520788	1521438	-	LKFOJG_01348	243.0	7.1e-80	0.986	0.973	0.582	UniRef:UniRef50_A0A7X7Q8R4
contig_1	cds	1521440	1522144	-	LKFOJG_01349	262.0	8.0e-87	1.0	0.921	0.598	UniRef:UniRef50_A0A0M2UAE2
contig_1	cds	1522137	1522928	-	LKFOJG_01350	273.0	8.1e-90	0.962	0.819	0.569	UniRef:UniRef50_A0A087D7K1
contig_1	cds	1522925	1523944	-	LKFOJG_01351	307.0	1.4e-101	0.888	0.870	0.551	UniRef:UniRef50_A0A7K0K369
contig_1	cds	1523941	1524825	-	LKFOJG_01352	313.0	2.4e-104	0.983	0.826	0.595	UniRef:UniRef50_S0JT36
contig_1	cds	1524922	1526085	-	LKFOJG_01353	441.0	3.6e-152	0.933	0.864	0.629	UniRef:UniRef50_A0A1Q2CP44
contig_1	cds	1526281	1527681	-	LKFOJG_01354	595.0	9.6e-210	1.0	0.847	0.646	UniRef:UniRef50_P9WHH9
contig_1	cds	1527894	1529363	+	LKFOJG_01355	559.0	1.1e-194	1.002	0.848	0.610	UniRef:UniRef50_A0A542YTI9
contig_1	cds	1529454	1530323	-	LKFOJG_01356	471.0	1.4e-167	0.834	0.820	0.988	UniRef:UniRef50_D7GDK3
contig_1	cds	1530461	1530985	+	LKFOJG_01357	-	-	-	-	-	-
contig_1	cds	1531030	1531827	+	LKFOJG_01358	281.0	2.1e-93	0.996	0.913	0.557	UniRef:UniRef50_S3WY25
contig_1	cds	1531934	1532272	+	LKFOJG_01359	168.0	9.1e-54	0.973	0.965	0.706	UniRef:UniRef50_A0A1R4K0P8
contig_1	cds	1532368	1533174	-	LKFOJG_01360	293.0	2.4e-97	0.948	0.801	0.571	UniRef:UniRef50_A0A379LXS9
contig_1	cds	1533261	1534895	-	LKFOJG_01361	626.0	1.2e-220	0.969	0.963	0.615	UniRef:UniRef50_D7GDK9
contig_1	cds	1534989	1535402	-	LKFOJG_01362	-	-	-	-	-	-
contig_1	cds	1535538	1536224	-	LKFOJG_01363	452.0	3.3e-162	1.0	1.0	1.0	UniRef:UniRef50_A0A7H0H8E4
contig_1	cds	1536221	1537474	-	LKFOJG_01364	502.0	9.0e-176	0.882	0.854	0.649	UniRef:UniRef50_A1SMU5
contig_1	cds	1537656	1538663	-	LKFOJG_01365	395.0	3.9e-136	0.991	0.949	0.620	UniRef:UniRef50_D7GDL4
