# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	1322445	1323215	+	CNGMIB_01413	388.0	6.1e-136	0.941	0.896	1.0	UniRef:UniRef50_D7GH86
contig_1	cds	1323544	1324557	+	CNGMIB_01414	301.0	5.4e-99	0.985	0.951	0.503	UniRef:UniRef50_A0A1W1Y5M1
contig_1	cds	1325029	1326336	+	CNGMIB_01415	853.0	0.0	1.193	1.0	0.836	UniRef:UniRef50_G9PHX7
contig_1	cds	1326373	1327341	-	CNGMIB_01416	481.0	4.0e-170	1.0	0.899	0.748	UniRef:UniRef50_R7XRQ4
contig_1	cds	1327895	1329847	-	CNGMIB_01417	1177.0	0.0	1.0	1.0	0.995	UniRef:UniRef50_D7GH85
contig_1	cds	1330410	1331327	+	CNGMIB_01418	318.0	5.0e-107	0.964	0.951	0.541	UniRef:UniRef50_A0A960KCY8
contig_1	cds	1331760	1332881	+	CNGMIB_01419	-	-	-	-	-	-
contig_1	cds	1332999	1333328	-	CNGMIB_01420	-	-	-	-	-	-
contig_1	cds	1333882	1334382	-	CNGMIB_01421	-	-	-	-	-	-
contig_1	cds	1334376	1335548	-	CNGMIB_01422	-	-	-	-	-	-
contig_1	cds	1336027	1337028	+	CNGMIB_01423	636.0	1.5e-231	1.0	1.0	1.0	UniRef:UniRef50_A0A0A8QZW5
contig_1	cds	1337128	1339074	-	CNGMIB_01424	680.0	1.1e-238	1.002	0.985	0.564	UniRef:UniRef50_A0A0M3QA17
contig_1	cds	1339490	1340230	+	CNGMIB_01425	-	-	-	-	-	-
contig_1	cds	1340259	1341482	+	CNGMIB_01426	394.0	4.6e-134	0.835	0.916	0.544	UniRef:UniRef50_A0A839TAC3
contig_1	cds	1341440	1341907	+	CNGMIB_01427	-	-	-	-	-	-
contig_1	cds	1342247	1343161	+	CNGMIB_01428	326.0	4.9e-109	1.158	0.949	0.818	UniRef:UniRef50_A0A2C7AY63
contig_1	cds	1343368	1344222	+	CNGMIB_01429	422.0	1.8e-148	0.993	0.989	0.702	UniRef:UniRef50_A0A1Q5EAE2
contig_1	cds	1344507	1345046	+	CNGMIB_01430	-	-	-	-	-	-
contig_1	cds	1345028	1345483	+	CNGMIB_01431	-	-	-	-	-	-
contig_1	cds	1345480	1345767	+	CNGMIB_01432	-	-	-	-	-	-
contig_1	cds	1345827	1346258	-	CNGMIB_01433	-	-	-	-	-	-
contig_1	cds	1346525	1347301	+	CNGMIB_01434	472.0	3.2e-168	0.984	0.804	0.945	UniRef:UniRef50_D7GH72
contig_1	cds	1347656	1349329	-	CNGMIB_01435	-	-	-	-	-	-
contig_1	tRNA	1350096	1350168	-	CNGMIB_01436	85.0	-	-	-	-	-
contig_1	cds	1350654	1350992	+	CNGMIB_01437	-	-	-	-	-	-
contig_1	cds	1351092	1353119	+	CNGMIB_01438	788.0	4.2e-279	0.905	0.801	0.666	UniRef:UniRef50_D7GH68
contig_1	cds	1353116	1354960	+	CNGMIB_01439	1095.0	0.0	1.015	1.0	0.986	UniRef:UniRef50_D7GH67
contig_1	cds	1354957	1355928	+	CNGMIB_01440	-	-	-	-	-	-
contig_1	cds	1355877	1356110	+	CNGMIB_01441	-	-	-	-	-	-
contig_1	cds	1356218	1356643	+	CNGMIB_01442	-	-	-	-	-	-
contig_1	cds	1356601	1357164	+	CNGMIB_01443	-	-	-	-	-	-
contig_1	cds	1357199	1357483	+	CNGMIB_01444	-	-	-	-	-	-
contig_1	cds	1357997	1358719	-	CNGMIB_01445	-	-	-	-	-	-
contig_1	cds	1359101	1359727	-	CNGMIB_01446	223.0	6.5e-72	0.957	0.854	0.558	UniRef:UniRef50_C4LK13
contig_1	cds	1359819	1361072	-	CNGMIB_01447	454.0	5.0e-157	0.952	0.978	0.645	UniRef:UniRef50_U2R5G0
contig_1	cds	1361292	1362416	-	CNGMIB_01448	-	-	-	-	-	-
contig_1	cds	1362398	1362628	-	CNGMIB_01449	-	-	-	-	-	-
contig_1	cds	1362634	1363077	-	CNGMIB_01450	-	-	-	-	-	-
contig_1	cds	1363152	1363775	-	CNGMIB_01451	-	-	-	-	-	-
contig_1	cds	1364233	1365204	+	CNGMIB_01452	488.0	7.7e-173	0.997	0.899	0.752	UniRef:UniRef50_R7XRQ4
contig_1	cds	1365176	1366978	-	CNGMIB_01453	-	-	-	-	-	-
contig_1	cds	1367224	1367955	-	CNGMIB_01454	468.0	4.1e-168	1.0	1.0	1.0	UniRef:UniRef50_D7GH56
contig_1	cds	1368099	1368488	+	CNGMIB_01455	162.0	9.5e-51	1.039	1.0	0.619	UniRef:UniRef50_A0A1H9TPG2
contig_1	cds	1368713	1369393	+	CNGMIB_01456	254.0	1.3e-83	0.978	0.804	0.552	UniRef:UniRef50_A0A5P9QDH9
contig_1	cds	1370049	1370342	+	CNGMIB_01457	-	-	-	-	-	-
contig_1	cds	1370414	1370710	-	CNGMIB_01458	-	-	-	-	-	-
contig_1	cds	1371348	1372547	+	CNGMIB_01459	392.0	5.4e-133	1.003	0.973	0.548	UniRef:UniRef50_D7GHB2
contig_1	cds	1372893	1373180	+	CNGMIB_01460	127.0	7.1e-38	0.989	0.810	0.638	UniRef:UniRef50_Q6A5M9
contig_1	cds	1373361	1373927	+	CNGMIB_01461	229.0	3.3e-75	1.059	0.917	0.683	UniRef:UniRef50_A0A0F2C1D9
contig_1	cds	1374028	1374267	+	CNGMIB_01462	87.8	8.6e-23	0.873	0.885	0.623	UniRef:UniRef50_A0A933PIB0
contig_1	cds	1374279	1374731	+	CNGMIB_01463	-	-	-	-	-	-
contig_1	cds	1374859	1376400	-	CNGMIB_01464	604.0	3.9e-213	0.940	0.934	0.670	UniRef:UniRef50_A0A0R1K5N5
contig_1	cds	1376680	1377777	-	CNGMIB_01465	-	-	-	-	-	-
contig_1	cds	1378145	1379125	-	CNGMIB_01466	270.0	5.3e-88	0.816	0.908	0.534	UniRef:UniRef50_A0A2H5Z6T7
contig_1	cds	1379122	1379298	-	CNGMIB_01467	-	-	-	-	-	-
contig_1	cds	1379295	1380116	-	CNGMIB_01468	-	-	-	-	-	-
contig_1	cds	1380393	1382051	+	CNGMIB_01469	422.0	3.2e-140	0.958	0.909	0.510	UniRef:UniRef50_A0A387BZ86
contig_1	cds	1382208	1382486	-	CNGMIB_01470	-	-	-	-	-	-
contig_1	cds	1382514	1382804	-	CNGMIB_01471	-	-	-	-	-	-
contig_1	cds	1382818	1383090	-	CNGMIB_01472	-	-	-	-	-	-
contig_1	cds	1383101	1383598	-	CNGMIB_01473	-	-	-	-	-	-
contig_1	cds	1383783	1384739	+	CNGMIB_01474	404.0	2.6e-140	0.871	0.885	0.711	UniRef:UniRef50_B7ASJ9
contig_1	cds	1384739	1384969	+	CNGMIB_01475	-	-	-	-	-	-
contig_1	cds	1385073	1385753	-	CNGMIB_01476	-	-	-	-	-	-
contig_1	cds	1385750	1386397	-	CNGMIB_01477	243.0	2.0e-79	0.995	0.849	0.612	UniRef:UniRef50_A0A7Y9FFP2
contig_1	cds	1386394	1387314	-	CNGMIB_01478	302.0	5.0e-100	0.925	0.827	0.572	UniRef:UniRef50_Q6NKD5
contig_1	cds	1387338	1387796	-	CNGMIB_01479	-	-	-	-	-	-
contig_1	cds	1388154	1388798	+	CNGMIB_01480	-	-	-	-	-	-
contig_1	cds	1388945	1390519	+	CNGMIB_01481	-	-	-	-	-	-
contig_1	cds	1390530	1390967	+	CNGMIB_01482	-	-	-	-	-	-
contig_1	cds	1390970	1391467	+	CNGMIB_01483	-	-	-	-	-	-
contig_1	cds	1391920	1392495	-	CNGMIB_01484	-	-	-	-	-	-
contig_1	cds	1392476	1392814	-	CNGMIB_01485	-	-	-	-	-	-
contig_1	cds	1393106	1394503	-	CNGMIB_01486	637.0	1.1e-225	0.998	0.800	0.711	UniRef:UniRef50_G6C2G0
contig_1	cds	1394696	1395463	-	CNGMIB_01487	264.0	1.0e-87	0.827	0.955	0.578	UniRef:UniRef50_X8CCI1
contig_1	cds	1395427	1396035	-	CNGMIB_01488	-	-	-	-	-	-
contig_1	cds	1396593	1397336	+	CNGMIB_01489	-	-	-	-	-	-
contig_1	cds	1397363	1397866	+	CNGMIB_01490	-	-	-	-	-	-
contig_1	cds	1397833	1398405	+	CNGMIB_01491	-	-	-	-	-	-
contig_1	cds	1398537	1399724	+	CNGMIB_01492	512.0	1.7e-180	1.0	1.003	0.641	UniRef:UniRef50_A0AAJ1BBU9
contig_1	cds	1399848	1400267	+	CNGMIB_01493	-	-	-	-	-	-
contig_1	cds	1400213	1400875	+	CNGMIB_01494	222.0	1.6e-71	0.886	0.867	0.544	UniRef:UniRef50_A0A839R141
contig_1	cds	1401023	1401706	-	CNGMIB_01495	435.0	3.1e-155	0.965	0.855	1.0	UniRef:UniRef50_D7GH21
contig_1	cds	1401945	1402139	+	CNGMIB_01496	-	-	-	-	-	-
contig_1	cds	1402132	1403145	+	CNGMIB_01497	301.0	5.4e-99	0.985	0.951	0.503	UniRef:UniRef50_A0A1W1Y5M1
contig_1	cds	1403444	1404808	-	CNGMIB_01498	529.0	1.2e-184	0.923	0.826	0.642	UniRef:UniRef50_J0MRY8
contig_1	cds	1405003	1405812	-	CNGMIB_01499	280.0	5.7e-93	0.888	0.845	0.577	UniRef:UniRef50_K0YQT2
contig_1	cds	1406027	1406965	-	CNGMIB_01500	362.0	2.2e-123	0.984	0.841	0.596	UniRef:UniRef50_A0A1R4IDL0
contig_1	cds	1407613	1408170	-	CNGMIB_01501	-	-	-	-	-	-
contig_1	cds	1408201	1408461	+	CNGMIB_01502	-	-	-	-	-	-
contig_1	cds	1408782	1409648	-	CNGMIB_01503	456.0	1.4e-161	1.003	0.967	0.737	UniRef:UniRef50_A0A344UYB9
contig_1	cds	1409867	1410001	-	CNGMIB_01504	-	-	-	-	-	-
contig_1	cds	1409998	1411305	-	CNGMIB_01505	653.0	7.7e-235	0.995	0.993	0.711	UniRef:UniRef50_A0A498QIU8
contig_1	cds	1411550	1411723	+	CNGMIB_01506	-	-	-	-	-	-
contig_1	cds	1411738	1412466	+	CNGMIB_01507	-	-	-	-	-	-
contig_1	cds	1412556	1413863	+	CNGMIB_01508	851.0	0.0	1.193	1.0	0.834	UniRef:UniRef50_G9PHX7
contig_1	cds	1414010	1414207	+	CNGMIB_01509	-	-	-	-	-	-
contig_1	cds	1414492	1415400	-	CNGMIB_01510	286.0	2.4e-94	0.980	0.925	0.517	UniRef:UniRef50_U7MWB3
contig_1	cds	1415397	1415741	-	CNGMIB_01511	-	-	-	-	-	-
contig_1	cds	1415790	1415987	+	CNGMIB_01512	-	-	-	-	-	-
contig_1	cds	1416717	1420004	+	CNGMIB_01513	-	-	-	-	-	-
contig_1	cds	1420139	1420903	+	CNGMIB_01514	356.0	1.6e-123	0.894	0.883	0.815	UniRef:UniRef50_A0A1S1CE16
contig_1	cds	1420974	1421093	-	CNGMIB_01515	-	-	-	-	-	-
contig_1	cds	1421337	1421690	+	CNGMIB_01516	-	-	-	-	-	-
contig_1	cds	1421708	1422763	-	CNGMIB_01517	669.0	1.7e-243	0.997	0.907	0.966	UniRef:UniRef50_D7GHM5
contig_1	cds	1422846	1423004	+	CNGMIB_01518	-	-	-	-	-	-
contig_1	cds	1423001	1423564	+	CNGMIB_01519	-	-	-	-	-	-
contig_1	cds	1423627	1424721	+	CNGMIB_01520	403.0	6.8e-138	0.918	0.827	0.614	UniRef:UniRef50_A0A9W6H290
contig_1	cds	1424768	1425022	+	CNGMIB_01521	-	-	-	-	-	-
contig_1	cds	1424946	1426301	-	CNGMIB_01522	657.0	3.1e-236	0.965	0.998	0.713	UniRef:UniRef50_A0A498QIU8
contig_1	cds	1426268	1426774	-	CNGMIB_01523	-	-	-	-	-	-
contig_1	cds	1427339	1427938	-	CNGMIB_01524	189.0	6.1e-59	0.995	0.825	0.545	UniRef:UniRef50_D7GHL8
contig_1	cds	1427942	1428946	-	CNGMIB_01525	404.0	3.3e-139	0.976	0.838	0.617	UniRef:UniRef50_Q01324
contig_1	cds	1429085	1429465	+	CNGMIB_01526	-	-	-	-	-	-
contig_1	cds	1429462	1429926	+	CNGMIB_01527	150.0	4.3e-45	0.929	0.883	0.552	UniRef:UniRef50_D7GHL5
contig_1	cds	1429982	1430896	+	CNGMIB_01528	528.0	1.3e-189	1.020	1.0	0.977	UniRef:UniRef50_D7GHL4
contig_1	cds	1430903	1431598	+	CNGMIB_01529	320.0	2.8e-109	0.987	0.814	0.706	UniRef:UniRef50_C8W6G4
contig_1	cds	1431783	1431959	-	CNGMIB_01530	-	-	-	-	-	-
contig_1	cds	1432032	1433021	+	CNGMIB_01531	-	-	-	-	-	-
contig_1	cds	1433050	1434126	-	CNGMIB_01532	635.0	2.8e-229	0.964	0.823	0.980	UniRef:UniRef50_D7GHL1
contig_1	cds	1434310	1435122	-	CNGMIB_01533	-	-	-	-	-	-
contig_1	cds	1435739	1436515	-	CNGMIB_01534	491.0	1.3e-176	1.0	1.0	0.996	UniRef:UniRef50_D7GHK9
contig_1	cds	1436589	1439249	-	CNGMIB_01535	-	-	-	-	-	-
contig_1	cds	1439944	1440840	-	CNGMIB_01536	-	-	-	-	-	-
contig_1	cds	1440899	1442206	-	CNGMIB_01537	855.0	0.0	1.193	1.0	0.838	UniRef:UniRef50_G9PHX7
contig_1	cds	1442330	1442977	+	CNGMIB_01538	-	-	-	-	-	-
contig_1	cds	1442980	1443324	+	CNGMIB_01539	-	-	-	-	-	-
contig_1	cds	1443368	1444921	+	CNGMIB_01540	427.0	5.3e-143	1.002	0.965	0.500	UniRef:UniRef50_A0A430F7S4
contig_1	cds	1445094	1446242	+	CNGMIB_01541	528.0	3.5e-187	1.010	0.967	0.707	UniRef:UniRef50_A0A3M0GBG0
contig_1	cds	1446252	1447868	+	CNGMIB_01542	1031.0	0.0	1.0	1.0	0.998	UniRef:UniRef50_D7GHQ2
contig_1	cds	1448196	1448600	-	CNGMIB_01543	-	-	-	-	-	-
contig_1	cds	1448643	1448915	+	CNGMIB_01544	-	-	-	-	-	-
contig_1	cds	1449026	1449829	-	CNGMIB_01545	492.0	6.5e-177	1.0	1.0	0.993	UniRef:UniRef50_D7GHQ0
contig_1	cds	1450332	1451207	+	CNGMIB_01546	-	-	-	-	-	-
contig_1	cds	1451204	1451635	+	CNGMIB_01547	-	-	-	-	-	-
contig_1	cds	1451847	1452455	+	CNGMIB_01548	114.0	1.1e-29	1.010	0.876	0.515	UniRef:UniRef50_A0A1H3GF30
contig_1	cds	1452770	1454971	+	CNGMIB_01549	816.0	7.4e-289	0.914	0.850	1.0	UniRef:UniRef50_D7GHP7
contig_1	cds	1455518	1456243	+	CNGMIB_01550	-	-	-	-	-	-
contig_1	cds	1456236	1456721	+	CNGMIB_01551	-	-	-	-	-	-
contig_1	cds	1456679	1456828	+	CNGMIB_01552	-	-	-	-	-	-
contig_1	cds	1456978	1457097	+	CNGMIB_01553	-	-	-	-	-	-
contig_1	cds	1457356	1457649	+	CNGMIB_01554	-	-	-	-	-	-
contig_1	cds	1457661	1458890	+	CNGMIB_01555	-	-	-	-	-	-
contig_1	cds	1459068	1459886	+	CNGMIB_01556	-	-	-	-	-	-
contig_1	cds	1460187	1460531	+	CNGMIB_01557	147.0	3.3e-45	0.991	1.0	0.681	UniRef:UniRef50_A0A077M6R0
contig_1	ncRNA-region	1460486	1460620	+	-	52.0	5.1e-09	-	-	-	RFAM:RF01497
contig_1	cds	1460564	1461451	+	CNGMIB_01558	508.0	1.3e-181	1.0	0.908	0.834	UniRef:UniRef50_A0A916YFP2
contig_1	cds	1461878	1462831	+	CNGMIB_01559	630.0	1.2e-229	1.0	0.997	0.968	UniRef:UniRef50_D7GHR7
contig_1	cds	1462946	1464181	-	CNGMIB_01560	339.0	1.4e-111	0.915	0.836	0.503	UniRef:UniRef50_I7L9G7
contig_1	cds	1464587	1465603	-	CNGMIB_01561	-	-	-	-	-	-
contig_1	cds	1465588	1467627	-	CNGMIB_01562	-	-	-	-	-	-
contig_1	cds	1467624	1468808	-	CNGMIB_01563	-	-	-	-	-	-
contig_1	cds	1468805	1469677	-	CNGMIB_01564	380.0	5.2e-131	0.979	0.845	0.662	UniRef:UniRef50_A0A2X4R6Z2
contig_1	cds	1469653	1470372	-	CNGMIB_01565	239.0	1.1e-77	0.954	0.870	0.531	UniRef:UniRef50_A0A376P049
contig_1	cds	1470427	1472247	-	CNGMIB_01566	-	-	-	-	-	-
contig_1	cds	1472244	1473431	-	CNGMIB_01567	399.0	4.9e-135	1.172	1.0	0.555	UniRef:UniRef50_G9PEV7
contig_1	cds	1473634	1474623	-	CNGMIB_01568	536.0	2.3e-191	0.960	0.823	0.807	UniRef:UniRef50_A0A1E7XGG6
contig_1	cds	1474860	1476593	+	CNGMIB_01569	1023.0	0.0	1.069	1.008	0.862	UniRef:UniRef50_A0A0B7NZ33
contig_1	cds	1476586	1477539	+	CNGMIB_01570	642.0	1.4e-233	1.0	0.864	0.991	UniRef:UniRef50_D7GHS7
contig_1	cds	1477832	1478512	-	CNGMIB_01571	365.0	3.9e-128	1.0	1.0	0.942	UniRef:UniRef50_D7GHS8
contig_1	cds	1479092	1479199	-	CNGMIB_01572	-	-	-	-	-	-
contig_1	cds	1479290	1480039	+	CNGMIB_01573	-	-	-	-	-	-
contig_1	cds	1479919	1481544	-	CNGMIB_01574	1027.0	0.0	1.0	1.0	1.0	UniRef:UniRef50_D7GHT0
contig_1	cds	1481671	1482945	+	CNGMIB_01575	523.0	1.0e-182	1.002	0.840	0.633	UniRef:UniRef50_Q6A5P0
contig_1	cds	1483485	1483745	+	CNGMIB_01576	-	-	-	-	-	-
contig_1	cds	1483885	1486872	-	CNGMIB_01577	1635.0	0.0	1.001	1.0	0.994	UniRef:UniRef50_D7GHT4
contig_1	cds	1487122	1488474	+	CNGMIB_01578	436.0	2.2e-148	0.964	0.895	0.525	UniRef:UniRef50_A0A4Q4ZN51
contig_1	cds	1488512	1489231	+	CNGMIB_01579	273.0	1.1e-90	0.996	0.862	0.584	UniRef:UniRef50_A0A087CIY7
contig_1	cds	1489293	1490408	+	CNGMIB_01580	643.0	3.1e-232	0.968	0.837	0.992	UniRef:UniRef50_A0A2C8BGB7
contig_1	cds	1490577	1491224	-	CNGMIB_01581	396.0	1.5e-140	1.0	1.0	0.986	UniRef:UniRef50_D7GHT8
contig_1	cds	1491557	1492054	+	CNGMIB_01582	191.0	1.2e-60	0.994	0.828	0.585	UniRef:UniRef50_A0A1L9B3A7
contig_1	cds	1492221	1492967	-	CNGMIB_01583	276.0	6.2e-92	1.077	0.978	0.524	UniRef:UniRef50_Q8XNS6
contig_1	cds	1493823	1494449	+	CNGMIB_01584	-	-	-	-	-	-
contig_1	cds	1494421	1494546	-	CNGMIB_01585	-	-	-	-	-	-
contig_1	cds	1494568	1494738	-	CNGMIB_01586	-	-	-	-	-	-
contig_1	cds	1495530	1496966	-	CNGMIB_01587	722.0	2.0e-260	0.998	0.966	0.746	UniRef:UniRef50_K6V5S5
contig_1	cds	1497128	1498135	-	CNGMIB_01588	295.0	2.0e-96	1.009	0.878	0.515	UniRef:UniRef50_A0A2Z3YQT9
contig_1	tRNA	1498159	1498244	+	CNGMIB_01589	78.6	-	-	-	-	-
contig_1	cds	1498349	1498786	+	CNGMIB_01590	-	-	-	-	-	-
contig_1	cds	1499224	1500237	+	CNGMIB_01591	301.0	5.4e-99	0.985	0.951	0.503	UniRef:UniRef50_A0A1W1Y5M1
contig_1	cds	1500939	1502678	+	CNGMIB_01592	597.0	5.1e-208	0.972	0.932	0.551	UniRef:UniRef50_H6N2Y5
contig_1	cds	1502772	1504070	+	CNGMIB_01593	446.0	5.4e-152	1.139	0.934	0.518	UniRef:UniRef50_G6FN10
contig_1	cds	1504122	1504502	+	CNGMIB_01594	-	-	-	-	-	-
contig_1	cds	1504573	1505235	+	CNGMIB_01595	-	-	-	-	-	-
contig_1	cds	1505942	1506871	+	CNGMIB_01596	-	-	-	-	-	-
contig_1	cds	1506814	1507053	+	CNGMIB_01597	-	-	-	-	-	-
contig_1	cds	1507047	1508048	+	CNGMIB_01598	-	-	-	-	-	-
contig_1	cds	1508045	1509088	+	CNGMIB_01599	651.0	5.1e-237	1.0	1.0	0.997	UniRef:UniRef50_UPI000544373B
contig_1	cds	1509078	1510133	+	CNGMIB_01600	-	-	-	-	-	-
contig_1	cds	1510091	1510801	+	CNGMIB_01601	-	-	-	-	-	-
contig_1	cds	1510798	1511901	+	CNGMIB_01602	460.0	4.6e-161	0.967	0.975	0.699	UniRef:UniRef50_UPI0005421E72
contig_1	cds	1511903	1512994	+	CNGMIB_01603	391.0	2.4e-133	0.893	0.800	0.614	UniRef:UniRef50_A0A0J6W522
contig_1	cds	1513415	1514029	+	CNGMIB_01604	-	-	-	-	-	-
contig_1	cds	1514013	1514633	+	CNGMIB_01605	-	-	-	-	-	-
contig_1	cds	1514624	1515634	+	CNGMIB_01606	624.0	1.0e-226	1.0	1.0	0.985	UniRef:UniRef50_UPI000762C0F0
contig_1	cds	1515631	1516638	+	CNGMIB_01607	641.0	1.3e-233	1.0	1.0	0.967	UniRef:UniRef50_D7GGC9
contig_1	cds	1516635	1517498	+	CNGMIB_01608	-	-	-	-	-	-
contig_1	cds	1517520	1518014	-	CNGMIB_01609	-	-	-	-	-	-
contig_1	cds	1518171	1518473	+	CNGMIB_01610	-	-	-	-	-	-
contig_1	cds	1518915	1519160	+	CNGMIB_01611	158.0	8.8e-51	1.0	1.0	1.0	UniRef:UniRef50_A0A2C7YQ05
contig_1	cds	1519431	1520636	-	CNGMIB_01612	419.0	1.1e-142	0.950	0.828	0.617	UniRef:UniRef50_Q2G2G3
contig_1	cds	1521105	1521665	+	CNGMIB_01613	-	-	-	-	-	-
contig_1	cds	1521900	1522736	+	CNGMIB_01614	-	-	-	-	-	-
contig_1	cds	1522733	1523698	+	CNGMIB_01615	-	-	-	-	-	-
contig_1	cds	1524047	1524484	-	CNGMIB_01616	246.0	4.6e-83	0.945	0.825	0.898	UniRef:UniRef50_A0A2C7YQ04
contig_1	cds	1524567	1526246	-	CNGMIB_01617	674.0	9.0e-239	1.034	0.985	0.618	UniRef:UniRef50_A0A564W0W3
contig_1	ncRNA-region	1526567	1526676	+	-	59.5	1.8e-09	-	-	-	RFAM:RF00059
contig_1	cds	1526674	1527165	+	CNGMIB_01618	-	-	-	-	-	-
contig_1	cds	1527132	1527854	+	CNGMIB_01619	-	-	-	-	-	-
contig_1	cds	1527836	1528564	+	CNGMIB_01620	-	-	-	-	-	-
contig_1	cds	1528651	1529355	-	CNGMIB_01621	-	-	-	-	-	-
contig_1	cds	1529315	1529809	-	CNGMIB_01622	-	-	-	-	-	-
contig_1	cds	1530070	1530402	-	CNGMIB_01623	-	-	-	-	-	-
contig_1	cds	1530601	1530720	+	CNGMIB_01624	-	-	-	-	-	-
contig_1	cds	1530921	1531490	+	CNGMIB_01625	309.0	1.3e-106	0.905	0.807	0.953	UniRef:UniRef50_D7GGB7
contig_1	cds	1531576	1532394	-	CNGMIB_01626	301.0	5.0e-101	0.963	0.876	0.588	UniRef:UniRef50_A0A2U2RJV8
contig_1	cds	1532548	1533660	+	CNGMIB_01627	457.0	7.3e-159	1.011	0.858	0.623	UniRef:UniRef50_D7GGB5
contig_1	cds	1533707	1534672	-	CNGMIB_01628	-	-	-	-	-	-
contig_1	cds	1534633	1535109	-	CNGMIB_01629	-	-	-	-	-	-
contig_1	cds	1535515	1535787	+	CNGMIB_01630	-	-	-	-	-	-
contig_1	cds	1535916	1537271	-	CNGMIB_01631	588.0	1.4e-207	1.0	0.838	0.670	UniRef:UniRef50_A0A4Y9Q3X0
contig_1	cds	1537868	1538590	+	CNGMIB_01632	-	-	-	-	-	-
contig_1	cds	1538724	1538936	+	CNGMIB_01633	80.5	3.9e-20	0.943	0.930	0.652	UniRef:UniRef50_S2VY83
contig_1	cds	1539391	1539672	-	CNGMIB_01634	-	-	-	-	-	-
contig_1	cds	1539784	1540119	-	CNGMIB_01635	-	-	-	-	-	-
contig_1	cds	1540188	1541534	+	CNGMIB_01636	315.0	8.6e-103	0.850	1.092	0.509	UniRef:UniRef50_D4YPW4
contig_1	cds	1541769	1542413	+	CNGMIB_01637	-	-	-	-	-	-
contig_1	cds	1542374	1542529	+	CNGMIB_01638	-	-	-	-	-	-
contig_1	cds	1542645	1542794	-	CNGMIB_01639	-	-	-	-	-	-
contig_1	cds	1542749	1542871	-	CNGMIB_01640	-	-	-	-	-	-
contig_1	cds	1542986	1543459	-	CNGMIB_01641	-	-	-	-	-	-
contig_1	cds	1543794	1544081	-	CNGMIB_01642	-	-	-	-	-	-
contig_1	cds	1544039	1545016	-	CNGMIB_01643	-	-	-	-	-	-
contig_1	cds	1545321	1546070	-	CNGMIB_01644	352.0	8.1e-122	1.0	0.905	0.663	UniRef:UniRef50_D7GGA4
contig_1	cds	1546195	1547688	+	CNGMIB_01645	974.0	0.0	1.0	0.919	0.994	UniRef:UniRef50_D7GGA3
contig_1	cds	1547675	1548817	+	CNGMIB_01646	462.0	3.0e-160	0.942	0.806	0.665	UniRef:UniRef50_F5XG67
contig_1	cds	1548822	1549619	+	CNGMIB_01647	237.0	5.4e-76	0.913	0.871	0.550	UniRef:UniRef50_A0A0A8SAN5
contig_1	cds	1549616	1550359	+	CNGMIB_01648	-	-	-	-	-	-
contig_1	cds	1550491	1551096	-	CNGMIB_01649	-	-	-	-	-	-
contig_1	cds	1551255	1551566	+	CNGMIB_01650	-	-	-	-	-	-
contig_1	cds	1551697	1552155	+	CNGMIB_01651	-	-	-	-	-	-
contig_1	cds	1552316	1552840	+	CNGMIB_01652	-	-	-	-	-	-
contig_1	cds	1552809	1553075	-	CNGMIB_01653	-	-	-	-	-	-
contig_1	cds	1553157	1554053	+	CNGMIB_01654	447.0	9.2e-158	1.034	1.0	0.968	UniRef:UniRef50_D7GG94
contig_1	cds	1554269	1554616	+	CNGMIB_01655	-	-	-	-	-	-
contig_1	cds	1554784	1555479	+	CNGMIB_01656	-	-	-	-	-	-
contig_1	cds	1555541	1557079	+	CNGMIB_01657	-	-	-	-	-	-
contig_1	cds	1557027	1558214	+	CNGMIB_01658	-	-	-	-	-	-
contig_1	cds	1558228	1558872	+	CNGMIB_01659	361.0	1.7e-126	0.991	0.891	0.741	UniRef:UniRef50_A0A9D2UAB2
contig_1	cds	1558872	1559876	+	CNGMIB_01660	323.0	1.1e-107	1.051	1.012	0.524	UniRef:UniRef50_A0A0W1KJ00
contig_1	cds	1559873	1560787	-	CNGMIB_01661	-	-	-	-	-	-
contig_1	cds	1560820	1562334	-	CNGMIB_01662	-	-	-	-	-	-
contig_1	cds	1562584	1563561	+	CNGMIB_01663	-	-	-	-	-	-
contig_1	cds	1563716	1564099	+	CNGMIB_01664	-	-	-	-	-	-
contig_1	cds	1564507	1566585	+	CNGMIB_01665	817.0	1.1e-292	0.884	0.998	0.701	UniRef:UniRef50_A0A7W1STJ6
contig_1	cds	1566579	1567292	+	CNGMIB_01666	-	-	-	-	-	-
contig_1	cds	1567336	1568616	+	CNGMIB_01667	818.0	1.9e-299	0.981	0.869	0.995	UniRef:UniRef50_D7GG86
contig_1	cds	1568649	1568780	+	CNGMIB_01668	-	-	-	-	-	-
contig_1	cds	1568777	1569415	+	CNGMIB_01669	221.0	6.1e-71	0.925	0.803	0.607	UniRef:UniRef50_A0A4Q9KGT4
contig_1	cds	1569673	1570143	+	CNGMIB_01670	-	-	-	-	-	-
contig_1	cds	1570089	1570508	+	CNGMIB_01671	-	-	-	-	-	-
